mean,std,max,min,skewness,kurtosis,peak_to_peak,rms,pulse_rate,avg_systolic_amp,avg_diastolic_amp,reflection_index,augmentation_index,systolic_time,diastolic_time,Label
0.003638516,0.424646557,0.638185385,-0.648182427,-0.011291581,-1.491684749,1.286367812,0.424662145,78.3801437,0.636291353,-0.642120277,-1.009160777,2.009160777,0.3305,0.5135,0
0.015373482,0.439178397,0.850822888,-0.975438758,-0.054298372,-1.452400905,1.826261646,0.43944739,90.63444109,0.82792523,-0.931875389,-1.125555007,2.125555007,0.767,1.016,1
0.012112872,0.441767648,0.81953415,-0.985770105,-0.078122869,-1.410259543,1.805304255,0.441933679,79.10349374,0.814082221,-0.951211305,-1.168446233,2.168446233,0.416,0.65,1
0.017365999,0.442560732,0.864318135,-0.972585638,-0.086839326,-1.412749768,1.836903773,0.442901321,94.98680739,0.734166308,-0.929834274,-1.266517225,2.266517225,0.674333333,0.948333333,1
0.003195961,0.425035712,0.640229186,-0.651222215,-0.011472442,-1.492742933,1.291451401,0.425047728,79.26023778,0.635802944,-0.645002525,-1.014469233,2.014469233,0.524,0.893,0
0.01400515,0.441245843,0.846885833,-0.968909769,-0.065620395,-1.422076451,1.815795602,0.441468049,108.4990958,0.747068468,-0.937869133,-1.255399168,2.255399168,0.740333333,0.996,1
0.01830834,0.440280928,0.863253782,-0.947042379,-0.05007993,-1.441830637,1.810296161,0.440661424,86.39308855,0.841675782,-0.903688119,-1.073677227,2.073677227,0.498,0.578,1
0.014934691,0.442387866,0.834962217,-0.952675386,-0.080608252,-1.429540552,1.787637603,0.442639886,116.2790698,0.693571879,-0.914060959,-1.31790372,2.31790372,0.724666667,0.962666667,1
0.018126352,0.439037894,0.842228642,-0.973484127,-0.070811104,-1.43574108,1.815712769,0.439411922,99.75062344,0.808829084,-0.869989862,-1.075616443,2.075616443,0.7135,1.0135,1
0.002701922,0.424700844,0.645848621,-0.655126491,-0.007400012,-1.494151847,1.300975112,0.424709439,102.8277635,0.633274112,-0.649296956,-1.025301593,2.025301593,0.739,1.0815,0
0.014466838,0.445062233,0.807744222,-0.950038769,-0.073290148,-1.425944005,1.757782991,0.445297294,90.15777611,0.803772403,-0.922882674,-1.148189052,2.148189052,0.717,1.0205,1
0.003108613,0.423844963,0.650114135,-0.638736079,-0.012464743,-1.493818827,1.288850214,0.423856363,78.125,0.64532045,-0.637969886,-0.988609435,1.988609435,0.3245,0.8595,0
0.003390905,0.424423298,0.657730585,-0.653861914,-0.009603541,-1.48892569,1.311592499,0.424436844,97.24473258,0.642775678,-0.642155084,-0.99903451,1.99903451,0.741,1.006666667,0
0.014217263,0.440021987,0.852802723,-0.930245866,-0.071374661,-1.452773608,1.783048589,0.44025161,78.74015748,0.819364047,-0.895815286,-1.093305582,2.093305582,0.5705,1.1215,1
0.003259429,0.424069065,0.65718423,-0.643512121,-0.009713544,-1.490570772,1.300696351,0.424081591,79.15567282,0.643786939,-0.643047898,-0.998852042,1.998852042,0.6525,1.3,0
0.013899729,0.439347725,0.820661748,-0.917006649,-0.072302469,-1.433871028,1.737668397,0.439567545,103.8062284,0.805653013,-0.910685826,-1.130369789,2.130369789,0.679,0.7875,1
0.017832269,0.440126291,0.847852516,-0.90277222,-0.058357681,-1.445442745,1.750624736,0.440487391,90.09009009,0.798669334,-0.886691613,-1.110211166,2.110211166,0.7175,1.0245,1
0.015691167,0.438908436,0.810370312,-0.915789975,-0.073685156,-1.433566036,1.726160287,0.43918883,101.8675722,0.803176979,-0.897118566,-1.1169625,2.1169625,0.6665,0.7955,1
0.004378161,0.425464803,0.644433992,-0.663398458,-0.014594112,-1.491504644,1.30783245,0.425487329,89.88764045,0.637517482,-0.64834139,-1.016978213,2.016978213,0.523,0.774,0
0.016178059,0.440617148,0.856889804,-0.959455155,-0.073867569,-1.417001932,1.816344959,0.440914051,77.87151201,0.785407271,-0.927196185,-1.180529158,2.180529158,0.826,1.4475,1
0.003066026,0.424302333,0.645803274,-0.644219637,-0.012923826,-1.490995827,1.290022911,0.424313411,89.61911875,0.636756665,-0.641364725,-1.007236767,2.007236767,0.7385,1.2055,0
0.002545951,0.424798515,0.648903867,-0.661080279,-0.013906828,-1.490479191,1.309984146,0.424806144,108.1730769,0.637733553,-0.644771215,-1.011035427,2.011035427,0.795666667,1.101333333,0
0.015066034,0.441936342,0.839798223,-0.955970421,-0.053629014,-1.433448255,1.795768644,0.442193076,78.68852459,0.816805532,-0.944344446,-1.156143548,2.156143548,0.567,0.7965,1
0.003686987,0.424754932,0.64485469,-0.641152699,-0.011590192,-1.493356678,1.286007389,0.424770934,96.87836383,0.636525832,-0.634196649,-0.996340788,1.996340788,0.666333333,1.022333333,0
0.019279279,0.440100847,0.859225068,-0.957749286,-0.072264444,-1.439368968,1.816974354,0.440522924,97.98584649,0.566512734,-0.908221565,-1.603179436,2.603179436,0.565333333,0.829666667,1
0.013782672,0.441656195,0.836025011,-0.92549955,-0.065968445,-1.410576349,1.761524561,0.441871199,100.9251472,0.818145079,-0.911562192,-1.114181599,2.114181599,0.6625,1.001,1
0.017730477,0.445572632,0.840211823,-0.934939595,-0.078995652,-1.427142489,1.775151418,0.445925263,97.87928222,0.721901197,-0.924549578,-1.280714841,2.280714841,0.671,0.995,1
0.017762932,0.439955242,0.8329077,-0.922111725,-0.07540094,-1.440477634,1.755019425,0.44031368,69.48465547,0.805363335,-0.911923578,-1.132313253,2.132313253,0.6705,0.8795,1
0.016759764,0.439508654,0.809925549,-0.929444796,-0.075191485,-1.422047879,1.739370345,0.439828088,88.43036109,0.793101106,-0.923771316,-1.164758577,2.164758577,0.613,0.689,1
0.014677596,0.440529877,0.808891219,-0.923667113,-0.064491865,-1.44884367,1.732558332,0.440774324,78.17589577,0.786681833,-0.912340821,-1.159732922,2.159732922,0.7685,0.8825,1
0.014049418,0.442140364,0.824375784,-0.953096759,-0.064372048,-1.438031001,1.777472543,0.442363525,87.8477306,0.786637402,-0.937820696,-1.192189302,2.192189302,0.488,0.904,1
0.014853822,0.439153914,0.811983166,-0.95946805,-0.076298337,-1.420033987,1.771451216,0.439405048,70.46388726,0.80006279,-0.934845706,-1.168465423,2.168465423,0.408,0.846,1
0.019657096,0.442350639,0.827934404,-0.946018551,-0.068859181,-1.42630142,1.773952955,0.442787183,92.02453988,0.808310615,-0.922797382,-1.141637093,2.141637093,0.7215,1.1805,1
0.003512239,0.424440711,0.651849812,-0.644634472,-0.01337372,-1.489724344,1.296484284,0.424455242,97.45533297,0.638567728,-0.636699657,-0.997074594,1.997074594,0.733666667,1.036666667,0
0.015642266,0.441291068,0.854224166,-0.952759188,-0.072427177,-1.443484717,1.806983354,0.441568213,71.00591716,0.830113016,-0.901270356,-1.085720062,2.085720062,0.5375,1.073,1
0.01388346,0.444078189,0.87244192,-0.955212717,-0.066451706,-1.440706211,1.827654637,0.44429516,69.32409012,0.835299976,-0.925397782,-1.107862815,2.107862815,0.671,1.065,1
0.002913057,0.424783373,0.645996406,-0.660950336,-0.01362455,-1.493133422,1.306946742,0.424793361,70.09345794,0.633702286,-0.649632732,-1.02513869,2.02513869,0.429,0.897,0
0.003106097,0.423800831,0.643650683,-0.646430972,-0.014170616,-1.492257095,1.290081655,0.423812214,108.1081081,0.631202024,-0.640521595,-1.014764799,2.014764799,0.799666667,1.037333333,0
0.01422012,0.441485177,0.833977565,-0.950359247,-0.052494256,-1.412765065,1.784336812,0.441714131,103.4482759,0.702912231,-0.925914994,-1.317255489,2.317255489,0.732666667,1.105,1
0.003342639,0.424510029,0.643625012,-0.657563688,-0.014441426,-1.49418451,1.3011887,0.424523189,79.52286282,0.636109553,-0.649223229,-1.020615436,2.020615436,0.656,0.991,0
0.018543811,0.443189955,0.848083845,-0.925318783,-0.084917136,-1.44776867,1.773402628,0.443577737,77.61966365,0.820266597,-0.91196098,-1.111786075,2.111786075,0.404,0.806,1
0.015592088,0.444387252,0.85631272,-0.941723658,-0.054426117,-1.438618774,1.798036378,0.444660705,98.63013699,0.721825544,-0.881113272,-1.220673443,2.220673443,0.700333333,1.039333333,1
0.015894616,0.442194101,0.84263309,-0.943360262,-0.085956486,-1.450464452,1.785993352,0.442479674,87.46355685,0.819774541,-0.894513793,-1.091170496,2.091170496,0.616,1.135,1
0.003012919,0.42471419,0.652000339,-0.659334461,-0.011000108,-1.492041223,1.3113348,0.424724877,117.5702155,0.51232537,-0.640115082,-1.24943077,2.24943077,0.556,0.812,0
0.00372898,0.42459137,0.65258519,-0.637549143,-0.016265496,-1.493233119,1.290134333,0.424607745,89.48545861,0.642456434,-0.636275478,-0.990379181,1.990379181,0.6535,0.8955,0
0.003330547,0.424764692,0.648406519,-0.653082461,-0.01508552,-1.494092041,1.30148898,0.424777749,103.8062284,0.635355956,-0.644181139,-1.013890139,2.013890139,0.744,0.9905,0
0.003987842,0.42530092,0.649931195,-0.646728942,-0.015481835,-1.491104389,1.296660137,0.425319616,97.19222462,0.633064406,-0.644039366,-1.017336247,2.017336247,0.738666667,0.944,0
0.00340616,0.425010349,0.654919118,-0.65227191,-0.010602583,-1.487411351,1.307191028,0.425023997,89.48545861,0.645578762,-0.637171794,-0.986977626,1.986977626,0.5255,0.9535,0
0.016391334,0.441178599,0.842921289,-0.95751778,-0.099600827,-1.424844287,1.800439069,0.441482992,79.47019868,0.817144874,-0.946077582,-1.157784393,2.157784393,0.414,0.638,1
0.003825773,0.42513394,0.639034201,-0.638074662,-0.016872698,-1.493301607,1.277108863,0.425151153,105.5718475,0.519962857,-0.634137375,-1.219582065,2.219582065,0.559,0.957333333,0
0.019070819,0.440462558,0.835710734,-0.926456978,-0.062578783,-1.448255632,1.762167712,0.440875222,105.8823529,0.554170827,-0.888464795,-1.603232706,2.603232706,0.583666667,0.853,1
0.003144751,0.424676241,0.644077996,-0.643437354,-0.012453309,-1.49753534,1.28751535,0.424687884,97.50812568,0.631936194,-0.635673853,-1.005914615,2.005914615,0.737666667,1.152666667,0
0.013976289,0.4441889,0.827883704,-0.955362035,-0.062261993,-1.428103095,1.783245739,0.444408725,105.7579318,0.673544287,-0.897716639,-1.332824962,2.332824962,0.665,0.785666667,1
0.003415652,0.424920991,0.648169557,-0.638266115,-0.01507731,-1.496378722,1.286435672,0.424934718,97.24473258,0.643191281,-0.634072165,-0.985822079,1.985822079,0.666,1.129333333,0
0.002950151,0.424663627,0.656859904,-0.644780757,-0.014221465,-1.493247306,1.301640661,0.424673874,97.4025974,0.639852829,-0.644092696,-1.006626315,2.006626315,0.738666667,1.036666667,0
0.01443472,0.442195669,0.857123696,-0.941411859,-0.101288523,-1.402049341,1.798535555,0.442431205,82.93020041,0.844068849,-0.888700285,-1.052876536,2.052876536,0.8355,1.1955,1
0.015365471,0.440204913,0.850773946,-0.962378281,-0.050887038,-1.458370876,1.813152227,0.440472999,102.3017903,0.81141161,-0.894480418,-1.102375671,2.102375671,0.7145,0.988,1
0.003477661,0.425063104,0.656762502,-0.650873155,-0.014274066,-1.490739835,1.307635657,0.42507733,89.55223881,0.647820346,-0.636612051,-0.982698452,1.982698452,0.7465,1.084,0
0.00332827,0.423586079,0.644191238,-0.6516358,-0.01202818,-1.496480998,1.295827038,0.423599155,79.15567282,0.627913378,-0.641603722,-1.021802918,2.021802918,0.327,0.538,0
0.003351239,0.424382795,0.649333239,-0.641619276,-0.012026277,-1.491724155,1.290952515,0.424396026,80.80808081,0.639475402,-0.635478574,-0.993749832,1.993749832,0.885,1.3015,0
0.003207196,0.424574598,0.651502411,-0.655750833,-0.010232007,-1.494669447,1.307253244,0.424586712,78.63695937,0.643815378,-0.646481862,-1.00414169,2.00414169,0.432,0.6775,0
0.016985343,0.438372646,0.798153513,-0.913266322,-0.083477388,-1.452479295,1.711419835,0.438701583,107.7844311,0.702737436,-0.876264406,-1.246930023,2.246930023,0.725666667,0.961666667,1
0.017344297,0.441294973,0.819103438,-0.932984537,-0.064972573,-1.414534131,1.752087975,0.441635684,102.2146508,0.803498085,-0.917127096,-1.141417899,2.141417899,0.675,0.7815,1
0.016633863,0.442620284,0.845812557,-0.925388954,-0.072001919,-1.425900011,1.771201511,0.442932728,101.5228426,0.824826895,-0.915964036,-1.110492446,2.110492446,0.7125,0.906,1
0.016135843,0.443677966,0.843693394,-0.907596203,-0.058934493,-1.444345493,1.751289597,0.443971286,102.5641026,0.819763418,-0.899154976,-1.096846914,2.096846914,0.7225,0.898,1
0.018172597,0.444204103,0.857105822,-0.914899019,-0.067592969,-1.459779148,1.772004841,0.444575672,98.63013699,0.683513023,-0.887230052,-1.298044108,2.298044108,0.673,1.009333333,1
0.003306751,0.423772715,0.658017181,-0.650388845,-0.013834405,-1.494466598,1.308406026,0.423785616,72.20216606,0.649354439,-0.641554153,-0.98798763,1.98798763,0.653,1.09,0
0.014691794,0.443965901,0.871833785,-0.940335285,-0.070321306,-1.422733653,1.81216907,0.444208926,104.4689495,0.697011679,-0.911441126,-1.307641111,2.307641111,0.734666667,1.027,1
0.014310972,0.441063103,0.84086031,-0.941281807,-0.075342795,-1.43989373,1.782142117,0.441295213,71.55635063,0.824526984,-0.917693608,-1.112994027,2.112994027,0.491,0.918,1
0.018489046,0.439068457,0.827759652,-0.935750586,-0.078588808,-1.450849165,1.763510238,0.439457568,82.24811515,0.808459741,-0.887526288,-1.097798991,2.097798991,0.8285,1.2315,1
0.017046399,0.441779724,0.830560662,-0.939506709,-0.071321521,-1.433820709,1.770067371,0.442108476,87.39985433,0.814625433,-0.895381964,-1.099133328,2.099133328,0.618,0.996,1
0.003128197,0.424832044,0.64932746,-0.629653809,-0.007013883,-1.498655608,1.278981269,0.424843561,97.2972973,0.637591258,-0.626795018,-0.983067146,1.983067146,0.665333333,0.837333333,0
0.002482692,0.424613794,0.64627891,-0.645857037,-0.013935519,-1.493183159,1.292135947,0.424621052,72.11538462,0.634544665,-0.639861946,-1.00837968,2.00837968,0.6585,1.0875,0
0.003110875,0.425341797,0.650091526,-0.646512895,-0.011470776,-1.491930434,1.296604421,0.425353173,90.15777611,0.642223548,-0.646368333,-1.006453805,2.006453805,0.7405,1.087,0
0.003305807,0.425325266,0.638273061,-0.660367821,-0.014022969,-1.492768209,1.298640882,0.425338113,97.61388286,0.634590003,-0.644851917,-1.016170936,2.016170936,0.737,1.034333333,0
0.003476254,0.425307315,0.6489512,-0.635884963,-0.011719985,-1.493110954,1.284836163,0.425321521,79.10349374,0.63926942,-0.634262511,-0.992167764,1.992167764,0.5225,1.0815,0
0.016581073,0.442988589,0.887751275,-0.933017849,-0.082564685,-1.403510095,1.820769124,0.443298796,79.0513834,0.838776724,-0.927085147,-1.105282395,2.105282395,0.499,0.7395,1
0.015282348,0.437482247,0.813842535,-0.923344477,-0.06311132,-1.445224547,1.737187012,0.437749091,101.6949153,0.759894425,-0.901752242,-1.186680954,2.186680954,0.7175,1.1255,1
0.003768571,0.424044981,0.659002885,-0.6495569,-0.013952598,-1.4890126,1.308559785,0.424061726,106.0070671,0.569039085,-0.640029709,-1.124755268,2.124755268,0.565333333,0.765,0
0.003399448,0.42466476,0.647173923,-0.653655075,-0.012828089,-1.491336565,1.300828998,0.424678366,78.53403141,0.639251794,-0.639698856,-1.000699352,2.000699352,0.3235,0.6265,0
0.014054276,0.444803963,0.856441128,-0.924931537,-0.072439557,-1.436834642,1.781372665,0.445025941,70.92198582,0.823825688,-0.90947454,-1.103964775,2.103964775,0.4155,1.0115,1
0.003181026,0.424518015,0.644808631,-0.662256798,-0.014042679,-1.493993863,1.307065429,0.424529933,72.15874925,0.640791253,-0.632004076,-0.986286988,1.986286988,0.65,1.0785,0
0.002797052,0.424793456,0.64046072,-0.644995994,-0.013597217,-1.494462197,1.285456714,0.424802664,89.82035928,0.637187566,-0.638417867,-1.00193083,2.00193083,0.743,0.987,0
0.018742174,0.441827729,0.829363007,-0.935949865,-0.078479838,-1.442788736,1.765312872,0.442225069,79.52286282,0.7982551,-0.935231625,-1.171594926,2.171594926,0.418,0.501,1
0.014284525,0.441445009,0.814374257,-0.902312869,-0.063961345,-1.436518635,1.716687126,0.441676062,77.41935484,0.747355394,-0.901755206,-1.206594899,2.206594899,0.4125,0.8495,1
0.015203659,0.437723781,0.83200364,-0.917262085,-0.056617596,-1.464736736,1.749265725,0.437987739,92.30769231,0.80331279,-0.914122392,-1.137940791,2.137940791,0.7685,0.9075,1
0.015327691,0.441900166,0.863070484,-0.955867341,-0.082851254,-1.422475009,1.818937825,0.442165913,98.7654321,0.833281366,-0.887212745,-1.064721691,2.064721691,0.7645,0.989,1
0.018555084,0.442884764,0.820628799,-0.940564212,-0.077370408,-1.436447919,1.761193011,0.443273285,103.5375324,0.789473146,-0.919818396,-1.165104095,2.165104095,0.722,1.0145,1
0.013824198,0.442682576,0.859413885,-0.95698996,-0.065943909,-1.429678792,1.816403845,0.442898376,70.62978222,0.790939048,-0.924312781,-1.168627068,2.168627068,0.405,0.8485,1
0.003217805,0.424080742,0.647771087,-0.655804359,-0.010774143,-1.49046253,1.303575446,0.42409295,78.07417046,0.636372374,-0.648191395,-1.018572492,2.018572492,0.427,0.8165,0
0.003374801,0.425669698,0.652640969,-0.649950472,-0.010577725,-1.491450416,1.302591441,0.425683075,102.4765158,0.646020752,-0.644285125,-0.997313357,1.997313357,0.738,1.084,0
0.00332867,0.423477553,0.638856397,-0.635423493,-0.01163192,-1.49116538,1.27427989,0.423490635,79.52286282,0.635450516,-0.630767351,-0.992630166,1.992630166,0.5255,0.819,0
0.003839816,0.425152734,0.664807312,-0.637777609,-0.012447716,-1.490803366,1.302584921,0.425170074,103.7165082,0.647538425,-0.636177674,-0.982455479,1.982455479,0.7375,0.9885,0
0.003649188,0.424716535,0.651172846,-0.642895364,-0.014234512,-1.493059959,1.29406821,0.424732212,108.1730769,0.642409652,-0.638110593,-0.993307918,1.993307918,0.798333333,1.191,0
0.003157391,0.424134778,0.658335951,-0.64242382,-0.013177237,-1.492633452,1.300759771,0.424146531,78.63695937,0.641466846,-0.634937849,-0.989821769,1.989821769,0.3275,0.865,0
0.002055065,0.425156589,0.658745352,-0.662613113,-0.013480164,-1.493450602,1.321358465,0.425161556,89.21933086,0.645267591,-0.649022082,-1.005818502,2.005818502,0.5245,0.819,0
0.012784311,0.442164128,0.840918241,-0.953018711,-0.086209476,-1.399495669,1.793936952,0.442348906,91.25475285,0.82824972,-0.925068577,-1.116895731,2.116895731,0.673,0.9045,1
0.002757164,0.423789368,0.644528661,-0.655480188,-0.010867254,-1.491566462,1.300008849,0.423798337,117.4168297,0.520969683,-0.643832825,-1.235835492,2.235835492,0.558333333,0.967333333,0
0.016889941,0.437941017,0.805015269,-0.919760834,-0.073570296,-1.437194497,1.724776103,0.438266591,117.2638436,0.610002996,-0.891642079,-1.461701147,2.461701147,0.725,1.051333333,1
0.013643416,0.439554465,0.8351772,-0.925902112,-0.046676485,-1.444486086,1.761079312,0.439766155,91.74311927,0.828276875,-0.898431097,-1.084698998,2.084698998,0.7685,1.069,1
0.016734899,0.441708875,0.857533705,-0.945600927,-0.074023063,-1.423046332,1.803134632,0.442025777,104.1666667,0.709403453,-0.928147369,-1.308349099,2.308349099,0.737,1.015,1
0.003498457,0.424218267,0.643364416,-0.646141364,-0.015658445,-1.488806003,1.28950578,0.424232692,78.125,0.63482238,-0.642279207,-1.01174632,2.01174632,0.3235,0.607,0
0.015983083,0.439518117,0.833921338,-0.956389862,-0.073469734,-1.411515314,1.7903112,0.439808634,102.2146508,0.789731689,-0.928547965,-1.175776505,2.175776505,0.7225,0.8945,1
0.003503316,0.424892446,0.643469213,-0.644507905,-0.007857834,-1.49358097,1.287977118,0.424906889,108.1730769,0.630463917,-0.639183383,-1.013830238,2.013830238,0.795,1.155333333,0
0.00316898,0.42454137,0.637181178,-0.6448123,-0.013280296,-1.493360304,1.281993478,0.424553197,79.10349374,0.630511489,-0.642489622,-1.018997485,2.018997485,0.653,0.773,0
0.003057054,0.424249393,0.644292734,-0.638045906,-0.013704405,-1.492719664,1.28233864,0.424260407,105.5099648,0.59424507,-0.635451938,-1.069343222,2.069343222,0.585,0.775333333,0
0.003411655,0.424919179,0.648267981,-0.648012484,-0.013175333,-1.490177059,1.296280465,0.424932874,97.2972973,0.642035562,-0.643139041,-1.00171872,2.00171872,0.735,1.130666667,0
0.016986539,0.444617612,0.807313085,-0.94254296,-0.069288766,-1.440289021,1.749856045,0.444941977,87.01957941,0.801372091,-0.917865256,-1.145367134,2.145367134,0.614,0.8515,1
0.016029806,0.438445598,0.839676536,-0.953412423,-0.053718399,-1.454836131,1.793088959,0.43873853,91.67303285,0.819378015,-0.907196406,-1.107176894,2.107176894,0.77,0.9945,1
0.003634134,0.424406402,0.646676075,-0.642403795,-0.010941252,-1.491253545,1.28907987,0.424421961,97.4025974,0.62727168,-0.638647535,-1.018135451,2.018135451,0.664666667,0.771,0
0.015846216,0.439665433,0.828148101,-0.924423661,-0.08857347,-1.432929694,1.752571762,0.439950902,78.43137255,0.759481233,-0.908811847,-1.196621862,2.196621862,0.5345,0.8465,1
0.002935421,0.423846217,0.644903285,-0.649330094,-0.012574389,-1.490456731,1.294233379,0.423856382,108.1730769,0.633476644,-0.63982812,-1.010026378,2.010026378,0.798666667,0.978666667,0
0.003439149,0.424688274,0.647522105,-0.640355349,-0.013208309,-1.497307203,1.287877454,0.424702199,79.47019868,0.642142199,-0.637811486,-0.993255835,1.993255835,0.6535,0.9575,0
0.002918463,0.424982567,0.654571018,-0.643586267,-0.014083168,-1.491523105,1.298157285,0.424992587,80.69939475,0.643972898,-0.640229677,-0.994187299,1.994187299,0.88,1.4425,0
0.01547027,0.443162374,0.845858661,-0.956682066,-0.069983636,-1.418582707,1.802540727,0.443432316,102.1276596,0.828336622,-0.931496944,-1.12453913,2.12453913,0.72,0.886,1
0.003252629,0.424522509,0.65911251,-0.646888398,-0.012895623,-1.49350963,1.306000908,0.42453497,106.3829787,0.559681141,-0.639571165,-1.142742035,2.142742035,0.566333333,0.971,0
0.003816651,0.424295574,0.647717253,-0.650416424,-0.010718522,-1.49144983,1.298133677,0.42431274,78.63695937,0.643976331,-0.642364626,-0.99749726,1.99749726,0.4285,0.536,0
0.003602566,0.425092379,0.656570417,-0.660959368,-0.014135648,-1.490524061,1.317529785,0.425107644,106.0070671,0.551916931,-0.648448932,-1.174903134,2.174903134,0.563,0.912666667,0
0.003760412,0.425464219,0.660216305,-0.656707258,-0.015048124,-1.491897046,1.316923563,0.425480837,78.53403141,0.653266811,-0.640058689,-0.979781428,1.979781428,0.4295,0.7205,0
0.003216539,0.42418131,0.650452655,-0.64459913,-0.016429241,-1.491409214,1.295051785,0.424193506,97.34991888,0.633746827,-0.638181353,-1.006997316,2.006997316,0.741,0.915666667,0
0.002906041,0.424784291,0.653050423,-0.652529822,-0.013462079,-1.492045841,1.305580245,0.424794232,80.75370121,0.637515523,-0.644466462,-1.010903168,2.010903168,0.8795,1.3425,0
0.019246908,0.441048315,0.82772475,-0.914391512,-0.06098974,-1.444017784,1.742116262,0.441468073,77.07129094,0.811683718,-0.910936537,-1.122280164,2.122280164,0.481,0.965,1
0.003369633,0.425324841,0.668073515,-0.649980001,-0.012259178,-1.492121337,1.318053516,0.425338189,97.13977334,0.648238588,-0.645031182,-0.995052121,1.995052121,0.737333333,1.130333333,0
0.003445961,0.423865066,0.646648232,-0.642689219,-0.011248647,-1.492479204,1.289337451,0.423879073,118.1877873,0.578443027,-0.63754065,-1.102166713,2.102166713,0.568666667,0.765333333,0
0.014416381,0.441573099,0.838322605,-0.935047249,-0.075824535,-1.419496508,1.773369854,0.441808367,90.22556391,0.812893786,-0.915002864,-1.125611833,2.125611833,0.768,1.218,1
0.018633638,0.436821644,0.849822474,-0.970046579,-0.064336962,-1.441667033,1.819869053,0.437218894,79.31262393,0.807341505,-0.879719034,-1.08964921,2.08964921,0.5755,0.844,1
0.003173852,0.424398345,0.643846245,-0.64980678,-0.015130399,-1.493262906,1.293653025,0.424410212,108.7613293,0.634256222,-0.642720665,-1.013345464,2.013345464,0.801333333,1.244,0
0.016407701,0.439237983,0.842117836,-0.910347159,-0.053634893,-1.449541558,1.752464995,0.439544331,101.7811705,0.816306316,-0.901501544,-1.104366739,2.104366739,0.665,0.983,1
0.015531719,0.441836266,0.837035891,-0.936148513,-0.074401298,-1.425412319,1.773184404,0.442109172,78.125,0.813906941,-0.921548909,-1.132253409,2.132253409,0.418,0.893,1
0.003241589,0.424782105,0.648345361,-0.644338107,-0.013033036,-1.491469093,1.292683468,0.424794473,78.99934167,0.636978296,-0.640584332,-1.00566116,2.00566116,0.556,0.9865,0
0.002982994,0.424854818,0.648604693,-0.644069472,-0.011980626,-1.495344054,1.292674165,0.42486529,72.33273056,0.638888388,-0.639840219,-1.001489824,2.001489824,0.654,1.1805,0
0.017001236,0.439434687,0.831008571,-0.931858816,-0.05639647,-1.458323148,1.762867387,0.439763443,88.17046289,0.824066983,-0.89178796,-1.082178971,2.082178971,0.498,0.993,1
0.017278908,0.439921282,0.833260849,-0.945230432,-0.07343079,-1.445317821,1.778491281,0.440260486,106.0070671,0.703114487,-0.892622371,-1.269526353,2.269526353,0.675,1.066666667,1
0.003698448,0.425061622,0.653198531,-0.643192333,-0.010320979,-1.49455105,1.296390864,0.425077712,71.85628743,0.636467431,-0.640553058,-1.006419224,2.006419224,0.647,0.999,0
0.017548007,0.437448101,0.833925533,-0.900184187,-0.067873604,-1.457475399,1.73410972,0.437799924,79.10349374,0.80797681,-0.878671526,-1.087495972,2.087495972,0.5405,0.991,1
0.003193198,0.424951926,0.63879525,-0.666902745,-0.011972709,-1.494616976,1.305697995,0.424963923,96.98275862,0.628743656,-0.648873358,-1.032015755,2.032015755,0.668666667,1.131,0
0.003635356,0.424627428,0.650025872,-0.649005085,-0.019254484,-1.493657874,1.299030957,0.424642989,79.57559682,0.639170765,-0.641915591,-1.004294355,2.004294355,0.654,0.9905,0
0.002429727,0.423160156,0.651934805,-0.639240135,-0.009949543,-1.490282783,1.29117494,0.423167131,89.82035928,0.643965163,-0.635202846,-0.986393182,1.986393182,0.651,1.081,0
0.003720562,0.425456416,0.647300398,-0.64838153,-0.013048275,-1.491793198,1.295681928,0.425472683,97.24473258,0.629780883,-0.640039016,-1.016288417,2.016288417,0.668666667,0.769666667,0
0.017020834,0.441565495,0.831476537,-0.936288138,-0.080214093,-1.43875323,1.767764675,0.441893421,77.97270955,0.828799472,-0.92678668,-1.118227884,2.118227884,0.719,0.835,1
0.014475822,0.443099622,0.851754941,-0.959491622,-0.075160517,-1.418889477,1.811246563,0.443336018,87.5273523,0.827648808,-0.922345252,-1.114416215,2.114416215,0.503,0.7815,1
0.002577088,0.424516156,0.646127793,-0.656475743,-0.014290214,-1.491563163,1.302603536,0.424523978,89.55223881,0.639247034,-0.636211321,-0.995251112,1.995251112,0.6585,0.965,0
0.003210805,0.424981537,0.680626953,-0.646846323,-0.011119206,-1.492607986,1.327473276,0.424993666,108.4990958,0.643902929,-0.639305668,-0.99286032,1.99286032,0.800666667,0.999666667,0
0.002832379,0.425108402,0.641908624,-0.662021252,-0.009656467,-1.49343971,1.303929876,0.425117838,97.4025974,0.632576556,-0.642075998,-1.015017063,2.015017063,0.666,1.085333333,0
0.003192174,0.424480301,0.654022212,-0.669201181,-0.015243731,-1.490894165,1.323223393,0.424492303,97.56097561,0.639307196,-0.654874745,-1.024350655,2.024350655,0.670333333,1.010333333,0
0.003067588,0.424706622,0.661759263,-0.655912038,-0.009867423,-1.490639152,1.317671301,0.4247177,97.08737864,0.639761877,-0.63937768,-0.999399469,1.999399469,0.734333333,1.123,0
0.015639549,0.440280891,0.854625268,-0.948062779,-0.087617231,-1.428628726,1.802688047,0.440558575,86.89355539,0.818639291,-0.934439108,-1.141454018,2.141454018,0.502,0.904,1
